noise_type,intensity,metric_A,metric_B,diff,SE,z,p_raw,CI_low,CI_high,pred_A,pred_B,p_fdr
jittering,0.0,adtw,ddtw,0.049964,0.035529,1.4063,0.159642,-0.019673,0.119601,0.921899,0.871936,0.3356957943925234
jittering,0.0,adtw,dtw,0.031618,0.035529,0.8899,0.373505,-0.038019,0.101256,0.921899,0.890281,0.623828605514316
jittering,0.0,adtw,edr,0.074714,0.035529,2.1029,0.035476,0.005076,0.144351,0.921899,0.847186,0.0920505766062603
jittering,0.0,adtw,erp,0.010656,0.035529,0.2999,0.764238,-0.058981,0.080293,0.921899,0.911243,0.9135585546282246
jittering,0.0,adtw,euclidean,0.036363,0.035529,1.0235,0.306093,-0.033275,0.106,0.921899,0.885537,0.5599262195121951
jittering,0.0,adtw,lcss,0.254432,0.035529,7.1612,0.0,0.184795,0.324069,0.921899,0.667467,0.0
jittering,0.0,adtw,manhattan,0.03395,0.035529,0.9555,0.339305,-0.035688,0.103587,0.921899,0.88795,0.594703531701891
jittering,0.0,adtw,minkowski,0.036363,0.035529,1.0235,0.306093,-0.033275,0.106,0.921899,0.885537,0.5599262195121951
jittering,0.0,adtw,msm,0.009509,0.035529,0.2676,0.78897,-0.060128,0.079147,0.921899,0.91239,0.9244535687732343
jittering,0.0,adtw,sbd,0.012111,0.035529,0.3409,0.733202,-0.057526,0.081748,0.921899,0.909789,0.8965785326086956
jittering,0.0,adtw,shape_dtw,0.002619,0.035529,0.0737,0.941238,-0.067018,0.072256,0.921899,0.91928,0.9904492534837425
jittering,0.0,adtw,twe,0.003767,0.035529,0.106,0.915552,-0.06587,0.073405,0.921899,0.918132,0.9795837067209776
jittering,0.0,adtw,wddtw,0.037825,0.035529,1.0646,0.287053,-0.031813,0.107462,0.921899,0.884075,0.5388658820023838
jittering,0.0,adtw,wdtw,0.016813,0.035529,0.4732,0.636066,-0.052825,0.08645,0.921899,0.905087,0.8266228960396039
jittering,0.0,ddtw,dtw,-0.018345,0.035529,-0.5163,0.605611,-0.087983,0.051292,0.871936,0.890281,0.8076522650296359
jittering,0.0,ddtw,edr,0.02475,0.035529,0.6966,0.48605,-0.044887,0.094387,0.871936,0.847186,0.7127828212290502
jittering,0.0,ddtw,erp,-0.039308,0.035529,-1.1064,0.268573,-0.108945,0.030329,0.871936,0.911243,0.5146015510948906
jittering,0.0,ddtw,euclidean,-0.013601,0.035529,-0.3828,0.701852,-0.083239,0.056036,0.871936,0.885537,0.8745386867088608
jittering,0.0,ddtw,lcss,0.204468,0.035529,5.7549,0.0,0.134831,0.274106,0.871936,0.667467,0.0
jittering,0.0,ddtw,manhattan,-0.016014,0.035529,-0.4507,0.65218,-0.085652,0.053623,0.871936,0.88795,0.8378331973898857
jittering,0.0,ddtw,minkowski,-0.013601,0.035529,-0.3828,0.701852,-0.083239,0.056036,0.871936,0.885537,0.8745386867088608
jittering,0.0,ddtw,msm,-0.040455,0.035529,-1.1386,0.254859,-0.110092,0.029183,0.871936,0.91239,0.4955591666666667
jittering,0.0,ddtw,sbd,-0.037853,0.035529,-1.0654,0.286692,-0.10749,0.031784,0.871936,0.909789,0.5388658820023838
jittering,0.0,ddtw,shape_dtw,-0.047345,0.035529,-1.3326,0.182676,-0.116982,0.022292,0.871936,0.91928,0.3756066579634465
jittering,0.0,ddtw,twe,-0.046196,0.035529,-1.3002,0.19352,-0.115834,0.023441,0.871936,0.918132,0.3948108808290155
jittering,0.0,ddtw,wddtw,-0.012139,0.035529,-0.3417,0.732602,-0.081776,0.057498,0.871936,0.884075,0.8965785326086956
jittering,0.0,ddtw,wdtw,-0.033151,0.035529,-0.9331,0.350784,-0.102788,0.036486,0.871936,0.905087,0.601835294117647
jittering,0.0,dtw,edr,0.043095,0.035529,1.213,0.225148,-0.026542,0.112733,0.890281,0.847186,0.4483035398230088
jittering,0.0,dtw,erp,-0.020962,0.035529,-0.59,0.555187,-0.0906,0.048675,0.890281,0.911243,0.7702623459507043
jittering,0.0,dtw,euclidean,0.004744,0.035529,0.1335,0.893777,-0.064893,0.074381,0.890281,0.885537,0.9729172004132232
jittering,0.0,dtw,lcss,0.222814,0.035529,6.2713,0.0,0.153176,0.292451,0.890281,0.667467,0.0
jittering,0.0,dtw,manhattan,0.002331,0.035529,0.0656,0.947687,-0.067306,0.071968,0.890281,0.88795,0.9904492534837425
jittering,0.0,dtw,minkowski,0.004744,0.035529,0.1335,0.893777,-0.064893,0.074381,0.890281,0.885537,0.9729172004132232
jittering,0.0,dtw,msm,-0.022109,0.035529,-0.6223,0.533759,-0.091746,0.047528,0.890281,0.91239,0.7566790504050406
jittering,0.0,dtw,sbd,-0.019508,0.035529,-0.5491,0.582966,-0.089145,0.05013,0.890281,0.909789,0.7895395098882202
jittering,0.0,dtw,shape_dtw,-0.028999,0.035529,-0.8162,0.414378,-0.098637,0.040638,0.890281,0.91928,0.6572460725075528
jittering,0.0,dtw,twe,-0.027851,0.035529,-0.7839,0.433105,-0.097488,0.041786,0.890281,0.918132,0.6740517539525692
jittering,0.0,dtw,wddtw,0.006206,0.035529,0.1747,0.86133,-0.063431,0.075844,0.890281,0.884075,0.9626665662650603
jittering,0.0,dtw,wdtw,-0.014806,0.035529,-0.4167,0.676883,-0.084443,0.054832,0.890281,0.905087,0.8611395193861066
jittering,0.0,edr,erp,-0.064058,0.035529,-1.803,0.071395,-0.133695,0.00558,0.847186,0.911243,0.16733203124999999
jittering,0.0,edr,euclidean,-0.038351,0.035529,-1.0794,0.280398,-0.107988,0.031286,0.847186,0.885537,0.5301642857142858
jittering,0.0,edr,lcss,0.179719,0.035529,5.0583,0.0,0.110081,0.249356,0.847186,0.667467,0.0
jittering,0.0,edr,manhattan,-0.040764,0.035529,-1.1473,0.251241,-0.110401,0.028873,0.847186,0.88795,0.492169869402985
jittering,0.0,edr,minkowski,-0.038351,0.035529,-1.0794,0.280398,-0.107988,0.031286,0.847186,0.885537,0.5301642857142858
jittering,0.0,edr,msm,-0.065204,0.035529,-1.8352,0.066472,-0.134842,0.004433,0.847186,0.91239,0.15672664670658684
jittering,0.0,edr,sbd,-0.062603,0.035529,-1.762,0.078067,-0.13224,0.007034,0.847186,0.909789,0.1810832474226804
jittering,0.0,edr,shape_dtw,-0.072095,0.035529,-2.0292,0.042441,-0.141732,-0.002457,0.847186,0.91928,0.10764021739130435
jittering,0.0,edr,twe,-0.070946,0.035529,-1.9968,0.045842,-0.140583,-0.001309,0.847186,0.918132,0.11406184834123222
jittering,0.0,edr,wddtw,-0.036889,0.035529,-1.0383,0.299144,-0.106526,0.032748,0.847186,0.884075,0.5529950704225353
jittering,0.0,edr,wdtw,-0.057901,0.035529,-1.6297,0.103171,-0.127538,0.011736,0.847186,0.905087,0.2282223665730337
jittering,0.0,erp,euclidean,0.025707,0.035529,0.7235,0.469353,-0.043931,0.095344,0.911243,0.885537,0.7017901421800948
jittering,0.0,erp,lcss,0.243776,0.035529,6.8613,0.0,0.174139,0.313413,0.911243,0.667467,0.0
jittering,0.0,erp,manhattan,0.023294,0.035529,0.6556,0.51207,-0.046344,0.092931,0.911243,0.88795,0.7372122943327241
jittering,0.0,erp,minkowski,0.025707,0.035529,0.7235,0.469353,-0.043931,0.095344,0.911243,0.885537,0.7017901421800948
jittering,0.0,erp,msm,-0.001147,0.035529,-0.0323,0.974255,-0.070784,0.068491,0.911243,0.91239,0.9958967229072031
jittering,0.0,erp,sbd,0.001455,0.035529,0.0409,0.967337,-0.068182,0.071092,0.911243,0.909789,0.9958967229072031
jittering,0.0,erp,shape_dtw,-0.008037,0.035529,-0.2262,0.821041,-0.077674,0.0616,0.911243,0.91928,0.9408461664244185
jittering,0.0,erp,twe,-0.006888,0.035529,-0.1939,0.846268,-0.076526,0.062749,0.911243,0.918132,0.9540959914101647
jittering,0.0,erp,wddtw,0.027169,0.035529,0.7647,0.444458,-0.042469,0.096806,0.911243,0.884075,0.684997089041096
jittering,0.0,erp,wdtw,0.006157,0.035529,0.1733,0.862427,-0.063481,0.075794,0.911243,0.905087,0.9626665662650603
jittering,0.0,euclidean,lcss,0.21807,0.035529,6.1378,0.0,0.148432,0.287707,0.885537,0.667467,0.0
jittering,0.0,euclidean,manhattan,-0.002413,0.035529,-0.0679,0.945854,-0.07205,0.067224,0.885537,0.88795,0.9904492534837425
jittering,0.0,euclidean,minkowski,-0.0,0.035529,-0.0,1.0,-0.069637,0.069637,0.885537,0.885537,1.0
jittering,0.0,euclidean,msm,-0.026853,0.035529,-0.7558,0.449766,-0.09649,0.042784,0.885537,0.91239,0.6870819107662464
jittering,0.0,euclidean,sbd,-0.024252,0.035529,-0.6826,0.494869,-0.093889,0.045386,0.885537,0.909789,0.7176967541436464
jittering,0.0,euclidean,shape_dtw,-0.033744,0.035529,-0.9497,0.342245,-0.103381,0.035894,0.885537,0.91928,0.5948215346534653
jittering,0.0,euclidean,twe,-0.032595,0.035529,-0.9174,0.358925,-0.102232,0.037042,0.885537,0.918132,0.6078568548387097
jittering,0.0,euclidean,wddtw,0.001462,0.035529,0.0412,0.967172,-0.068175,0.071099,0.885537,0.884075,0.9958967229072031
jittering,0.0,euclidean,wdtw,-0.01955,0.035529,-0.5502,0.58215,-0.089187,0.050087,0.885537,0.905087,0.7895395098882202
jittering,0.0,lcss,manhattan,-0.220483,0.035529,-6.2057,0.0,-0.29012,-0.150845,0.667467,0.88795,0.0
jittering,0.0,lcss,minkowski,-0.21807,0.035529,-6.1378,0.0,-0.287707,-0.148432,0.667467,0.885537,0.0
jittering,0.0,lcss,msm,-0.244923,0.035529,-6.8936,0.0,-0.31456,-0.175286,0.667467,0.91239,0.0
jittering,0.0,lcss,sbd,-0.242321,0.035529,-6.8203,0.0,-0.311959,-0.172684,0.667467,0.909789,0.0
jittering,0.0,lcss,shape_dtw,-0.251813,0.035529,-7.0875,0.0,-0.32145,-0.182176,0.667467,0.91928,0.0
jittering,0.0,lcss,twe,-0.250665,0.035529,-7.0552,0.0,-0.320302,-0.181027,0.667467,0.918132,0.0
jittering,0.0,lcss,wddtw,-0.216607,0.035529,-6.0966,0.0,-0.286245,-0.14697,0.667467,0.884075,0.0
jittering,0.0,lcss,wdtw,-0.23762,0.035529,-6.688,0.0,-0.307257,-0.167982,0.667467,0.905087,0.0
jittering,0.0,manhattan,minkowski,0.002413,0.035529,0.0679,0.945854,-0.067224,0.07205,0.88795,0.885537,0.9904492534837425
jittering,0.0,manhattan,msm,-0.02444,0.035529,-0.6879,0.491522,-0.094077,0.045197,0.88795,0.91239,0.7168029166666667
jittering,0.0,manhattan,sbd,-0.021839,0.035529,-0.6147,0.538772,-0.091476,0.047799,0.88795,0.909789,0.7603637096774194
jittering,0.0,manhattan,shape_dtw,-0.031331,0.035529,-0.8818,0.377871,-0.100968,0.038307,0.88795,0.91928,0.6260533911671924
jittering,0.0,manhattan,twe,-0.030182,0.035529,-0.8495,0.395603,-0.099819,0.039455,0.88795,0.918132,0.6410574074074074
jittering,0.0,manhattan,wddtw,0.003875,0.035529,0.1091,0.913147,-0.065762,0.073512,0.88795,0.884075,0.9795837067209776
jittering,0.0,manhattan,wdtw,-0.017137,0.035529,-0.4823,0.62957,-0.086774,0.0525,0.88795,0.905087,0.8249357321131447
jittering,0.0,minkowski,msm,-0.026853,0.035529,-0.7558,0.449766,-0.09649,0.042784,0.885537,0.91239,0.6870819107662464
jittering,0.0,minkowski,sbd,-0.024252,0.035529,-0.6826,0.494869,-0.093889,0.045386,0.885537,0.909789,0.7176967541436464
jittering,0.0,minkowski,shape_dtw,-0.033744,0.035529,-0.9497,0.342245,-0.103381,0.035894,0.885537,0.91928,0.5948215346534653
jittering,0.0,minkowski,twe,-0.032595,0.035529,-0.9174,0.358925,-0.102232,0.037042,0.885537,0.918132,0.6078568548387097
jittering,0.0,minkowski,wddtw,0.001462,0.035529,0.0412,0.967172,-0.068175,0.071099,0.885537,0.884075,0.9958967229072031
jittering,0.0,minkowski,wdtw,-0.01955,0.035529,-0.5502,0.58215,-0.089187,0.050087,0.885537,0.905087,0.7895395098882202
jittering,0.0,msm,sbd,0.002601,0.035529,0.0732,0.941631,-0.067036,0.072239,0.91239,0.909789,0.9904492534837425
jittering,0.0,msm,shape_dtw,-0.00689,0.035529,-0.1939,0.846227,-0.076528,0.062747,0.91239,0.91928,0.9540959914101647
jittering,0.0,msm,twe,-0.005742,0.035529,-0.1616,0.871612,-0.075379,0.063895,0.91239,0.918132,0.9660724137931035
jittering,0.0,msm,wddtw,0.028315,0.035529,0.797,0.425474,-0.041322,0.097953,0.91239,0.884075,0.6674517430278885
jittering,0.0,msm,wdtw,0.007303,0.035529,0.2056,0.837136,-0.062334,0.076941,0.91239,0.905087,0.9512909090909091
jittering,0.0,sbd,shape_dtw,-0.009492,0.035529,-0.2672,0.78935,-0.079129,0.060145,0.909789,0.91928,0.9244535687732343
jittering,0.0,sbd,twe,-0.008343,0.035529,-0.2348,0.81434,-0.077981,0.061294,0.909789,0.918132,0.9375625
jittering,0.0,sbd,wddtw,0.025714,0.035529,0.7237,0.469226,-0.043923,0.095351,0.909789,0.884075,0.7017901421800948
jittering,0.0,sbd,wdtw,0.004702,0.035529,0.1323,0.894717,-0.064935,0.074339,0.909789,0.905087,0.9729172004132232
jittering,0.0,shape_dtw,twe,0.001148,0.035529,0.0323,0.974214,-0.068489,0.070786,0.91928,0.918132,0.9958967229072031
jittering,0.0,shape_dtw,wddtw,0.035206,0.035529,0.9909,0.321737,-0.034432,0.104843,0.91928,0.884075,0.5804533505154639
jittering,0.0,shape_dtw,wdtw,0.014194,0.035529,0.3995,0.68953,-0.055444,0.083831,0.91928,0.905087,0.8682615215654952
jittering,0.0,twe,wddtw,0.034057,0.035529,0.9586,0.337775,-0.03558,0.103695,0.918132,0.884075,0.594703531701891
jittering,0.0,twe,wdtw,0.013045,0.035529,0.3672,0.713493,-0.056592,0.082682,0.918132,0.905087,0.8850495472440946
jittering,0.0,wddtw,wdtw,-0.021012,0.035529,-0.5914,0.554251,-0.090649,0.048625,0.884075,0.905087,0.7702623459507043
jittering,0.05,adtw,ddtw,0.129135,0.035529,3.6346,0.000278,0.059498,0.198772,0.864822,0.735687,0.001057608695652174
jittering,0.05,adtw,dtw,0.017221,0.035529,0.4847,0.627888,-0.052416,0.086858,0.864822,0.847601,0.8249357321131447
jittering,0.05,adtw,edr,0.025634,0.035529,0.7215,0.470609,-0.044003,0.095271,0.864822,0.839188,0.7019026278409091
jittering,0.05,adtw,erp,0.004969,0.035529,0.1399,0.888777,-0.064668,0.074606,0.864822,0.859853,0.9729172004132232
jittering,0.05,adtw,euclidean,0.03422,0.035529,0.9631,0.335473,-0.035417,0.103857,0.864822,0.830602,0.594703531701891
jittering,0.05,adtw,lcss,0.187774,0.035529,5.2851,0.0,0.118137,0.257411,0.864822,0.677048,0.0
jittering,0.05,adtw,manhattan,0.029614,0.035529,0.8335,0.404548,-0.040023,0.099252,0.864822,0.835207,0.6481821973550357
jittering,0.05,adtw,minkowski,0.03422,0.035529,0.9631,0.335473,-0.035417,0.103857,0.864822,0.830602,0.594703531701891
jittering,0.05,adtw,msm,0.004602,0.035529,0.1295,0.896937,-0.065035,0.074239,0.864822,0.86022,0.9729172004132232
jittering,0.05,adtw,sbd,0.012597,0.035529,0.3545,0.722933,-0.057041,0.082234,0.864822,0.852225,0.8923350117554859
jittering,0.05,adtw,shape_dtw,0.001046,0.035529,0.0294,0.976511,-0.068591,0.070683,0.864822,0.863776,0.9973679844458846
jittering,0.05,adtw,twe,0.000525,0.035529,0.0148,0.988199,-0.069112,0.070163,0.864822,0.864296,1.0
jittering,0.05,adtw,wddtw,0.12062,0.035529,3.395,0.000686,0.050983,0.190257,0.864822,0.744202,0.002401
jittering,0.05,adtw,wdtw,0.006955,0.035529,0.1957,0.844811,-0.062683,0.076592,0.864822,0.857867,0.9540959914101647
jittering,0.05,ddtw,dtw,-0.111914,0.035529,-3.1499,0.001633,-0.181551,-0.042277,0.735687,0.847601,0.0052812628336755645
jittering,0.05,ddtw,edr,-0.103501,0.035529,-2.9131,0.003578,-0.173139,-0.033864,0.735687,0.839188,0.010879054054054054
jittering,0.05,ddtw,erp,-0.124166,0.035529,-3.4948,0.000474,-0.193804,-0.054529,0.735687,0.859853,0.0017122706422018348
jittering,0.05,ddtw,euclidean,-0.094915,0.035529,-2.6715,0.007552,-0.164553,-0.025278,0.735687,0.830602,0.02174478976234004
jittering,0.05,ddtw,lcss,0.058639,0.035529,1.6504,0.098852,-0.010998,0.128276,0.735687,0.677048,0.22115326704545454
jittering,0.05,ddtw,manhattan,-0.099521,0.035529,-2.8011,0.005093,-0.169158,-0.029883,0.735687,0.835207,0.01507796052631579
jittering,0.05,ddtw,minkowski,-0.094915,0.035529,-2.6715,0.007552,-0.164553,-0.025278,0.735687,0.830602,0.02174478976234004
jittering,0.05,ddtw,msm,-0.124533,0.035529,-3.5051,0.000456,-0.19417,-0.054896,0.735687,0.86022,0.0016510344827586206
jittering,0.05,ddtw,sbd,-0.116539,0.035529,-3.2801,0.001038,-0.186176,-0.046901,0.735687,0.852225,0.0034932692307692308
jittering,0.05,ddtw,shape_dtw,-0.128089,0.035529,-3.6052,0.000312,-0.197726,-0.058452,0.735687,0.863776,0.00117
jittering,0.05,ddtw,twe,-0.12861,0.035529,-3.6198,0.000295,-0.198247,-0.058972,0.735687,0.864296,0.0011088902147971362
jittering,0.05,ddtw,wddtw,-0.008515,0.035529,-0.2397,0.810588,-0.078152,0.061122,0.735687,0.744202,0.9366662509170947
jittering,0.05,ddtw,wdtw,-0.122181,0.035529,-3.4389,0.000584,-0.191818,-0.052543,0.735687,0.857867,0.0021
jittering,0.05,dtw,edr,0.008413,0.035529,0.2368,0.812822,-0.061224,0.07805,0.847601,0.839188,0.9375625
jittering,0.05,dtw,erp,-0.012252,0.035529,-0.3448,0.730208,-0.081889,0.057385,0.847601,0.859853,0.8965785326086956
jittering,0.05,dtw,euclidean,0.016999,0.035529,0.4784,0.632332,-0.052638,0.086636,0.847601,0.830602,0.8258067164179105
jittering,0.05,dtw,lcss,0.170553,0.035529,4.8004,2e-06,0.100916,0.24019,0.847601,0.677048,1.1580882352941175e-05
jittering,0.05,dtw,manhattan,0.012393,0.035529,0.3488,0.727221,-0.057244,0.082031,0.847601,0.835207,0.8941241803278689
jittering,0.05,dtw,minkowski,0.016999,0.035529,0.4784,0.632332,-0.052638,0.086636,0.847601,0.830602,0.8258067164179105
jittering,0.05,dtw,msm,-0.012619,0.035529,-0.3552,0.722462,-0.082256,0.057018,0.847601,0.86022,0.8923350117554859
jittering,0.05,dtw,sbd,-0.004624,0.035529,-0.1302,0.896441,-0.074262,0.065013,0.847601,0.852225,0.9729172004132232
jittering,0.05,dtw,shape_dtw,-0.016175,0.035529,-0.4553,0.648924,-0.085812,0.053462,0.847601,0.863776,0.8360609975470156
jittering,0.05,dtw,twe,-0.016696,0.035529,-0.4699,0.638419,-0.086333,0.052942,0.847601,0.864296,0.8282618822075782
jittering,0.05,dtw,wddtw,0.103399,0.035529,2.9103,0.003611,0.033762,0.173036,0.847601,0.744202,0.010958236994219654
jittering,0.05,dtw,wdtw,-0.010266,0.035529,-0.289,0.772614,-0.079904,0.059371,0.847601,0.857867,0.9184432228915663
jittering,0.05,edr,erp,-0.020665,0.035529,-0.5816,0.560812,-0.090302,0.048972,0.839188,0.859853,0.7726008304195804
jittering,0.05,edr,euclidean,0.008586,0.035529,0.2417,0.809043,-0.061051,0.078223,0.839188,0.830602,0.9355673458149779
jittering,0.05,edr,lcss,0.16214,0.035529,4.5636,5e-06,0.092503,0.231777,0.839188,0.677048,2.6969178082191783e-05
jittering,0.05,edr,manhattan,0.003981,0.035529,0.112,0.910794,-0.065657,0.073618,0.839188,0.835207,0.9795837067209776
jittering,0.05,edr,minkowski,0.008586,0.035529,0.2417,0.809043,-0.061051,0.078223,0.839188,0.830602,0.9355673458149779
jittering,0.05,edr,msm,-0.021032,0.035529,-0.592,0.55388,-0.090669,0.048606,0.839188,0.86022,0.7702623459507043
jittering,0.05,edr,sbd,-0.013037,0.035529,-0.3669,0.713659,-0.082675,0.0566,0.839188,0.852225,0.8850495472440946
jittering,0.05,edr,shape_dtw,-0.024588,0.035529,-0.692,0.488909,-0.094225,0.045049,0.839188,0.863776,0.7149783426183844
jittering,0.05,edr,twe,-0.025108,0.035529,-0.7067,0.479755,-0.094746,0.044529,0.839188,0.864296,0.7081669400187441
jittering,0.05,edr,wddtw,0.094986,0.035529,2.6735,0.007507,0.025349,0.164623,0.839188,0.744202,0.02169454128440367
jittering,0.05,edr,wdtw,-0.018679,0.035529,-0.5257,0.599065,-0.088317,0.050958,0.839188,0.857867,0.8036860093696763
jittering,0.05,erp,euclidean,0.029251,0.035529,0.8233,0.41034,-0.040386,0.098888,0.859853,0.830602,0.6541351214574899
jittering,0.05,erp,lcss,0.182805,0.035529,5.1452,0.0,0.113168,0.252443,0.859853,0.677048,0.0
jittering,0.05,erp,manhattan,0.024646,0.035529,0.6937,0.487887,-0.044992,0.094283,0.859853,0.835207,0.7141468633828996
jittering,0.05,erp,minkowski,0.029251,0.035529,0.8233,0.41034,-0.040386,0.098888,0.859853,0.830602,0.6541351214574899
jittering,0.05,erp,msm,-0.000367,0.035529,-0.0103,0.991765,-0.070004,0.069271,0.859853,0.86022,1.0
jittering,0.05,erp,sbd,0.007628,0.035529,0.2147,0.830009,-0.06201,0.077265,0.859853,0.852225,0.9466069333816075
jittering,0.05,erp,shape_dtw,-0.003923,0.035529,-0.1104,0.912085,-0.07356,0.065715,0.859853,0.863776,0.9795837067209776
jittering,0.05,erp,twe,-0.004443,0.035529,-0.1251,0.900475,-0.074081,0.065194,0.859853,0.864296,0.9756843363136176
jittering,0.05,erp,wddtw,0.115651,0.035529,3.2551,0.001134,0.046014,0.185288,0.859853,0.744202,0.00377600422832981
jittering,0.05,erp,wdtw,0.001986,0.035529,0.0559,0.955429,-0.067652,0.071623,0.859853,0.857867,0.9958967229072031
jittering,0.05,euclidean,lcss,0.153554,0.035529,4.3219,1.5e-05,0.083917,0.223191,0.830602,0.677048,7.452681388012619e-05
jittering,0.05,euclidean,manhattan,-0.004605,0.035529,-0.1296,0.896865,-0.074243,0.065032,0.830602,0.835207,0.9729172004132232
jittering,0.05,euclidean,minkowski,-0.0,0.035529,-0.0,1.0,-0.069637,0.069637,0.830602,0.830602,1.0
jittering,0.05,euclidean,msm,-0.029618,0.035529,-0.8336,0.404497,-0.099255,0.04002,0.830602,0.86022,0.6481821973550357
jittering,0.05,euclidean,sbd,-0.021623,0.035529,-0.6086,0.542785,-0.091261,0.048014,0.830602,0.852225,0.7643840624999999
jittering,0.05,euclidean,shape_dtw,-0.033174,0.035529,-0.9337,0.350456,-0.102811,0.036463,0.830602,0.863776,0.601835294117647
jittering,0.05,euclidean,twe,-0.033694,0.035529,-0.9484,0.342947,-0.103332,0.035943,0.830602,0.864296,0.5948215346534653
jittering,0.05,euclidean,wddtw,0.0864,0.035529,2.4318,0.015024,0.016763,0.156037,0.830602,0.744202,0.04129633507853403
jittering,0.05,euclidean,wdtw,-0.027265,0.035529,-0.7674,0.442841,-0.096903,0.042372,0.830602,0.857867,0.684997089041096
jittering,0.05,lcss,manhattan,-0.15816,0.035529,-4.4515,9e-06,-0.227797,-0.088522,0.677048,0.835207,4.632352941176471e-05
jittering,0.05,lcss,minkowski,-0.153554,0.035529,-4.3219,1.5e-05,-0.223191,-0.083917,0.677048,0.830602,7.452681388012619e-05
jittering,0.05,lcss,msm,-0.183172,0.035529,-5.1555,0.0,-0.252809,-0.113535,0.677048,0.86022,0.0
jittering,0.05,lcss,sbd,-0.175178,0.035529,-4.9305,1e-06,-0.244815,-0.10554,0.677048,0.852225,6.15234375e-06
jittering,0.05,lcss,shape_dtw,-0.186728,0.035529,-5.2556,0.0,-0.256365,-0.117091,0.677048,0.863776,0.0
jittering,0.05,lcss,twe,-0.187249,0.035529,-5.2703,0.0,-0.256886,-0.117611,0.677048,0.864296,0.0
jittering,0.05,lcss,wddtw,-0.067154,0.035529,-1.8901,0.058743,-0.136791,0.002483,0.677048,0.744202,0.14060824468085104
jittering,0.05,lcss,wdtw,-0.18082,0.035529,-5.0893,0.0,-0.250457,-0.111182,0.677048,0.857867,0.0
jittering,0.05,manhattan,minkowski,0.004605,0.035529,0.1296,0.896865,-0.065032,0.074243,0.835207,0.830602,0.9729172004132232
jittering,0.05,manhattan,msm,-0.025012,0.035529,-0.704,0.481437,-0.09465,0.044625,0.835207,0.86022,0.7099843398876404
jittering,0.05,manhattan,sbd,-0.017018,0.035529,-0.479,0.63195,-0.086655,0.052619,0.835207,0.852225,0.8258067164179105
jittering,0.05,manhattan,shape_dtw,-0.028568,0.035529,-0.8041,0.42135,-0.098206,0.041069,0.835207,0.863776,0.6649561623246493
jittering,0.05,manhattan,twe,-0.029089,0.035529,-0.8187,0.412938,-0.098726,0.040548,0.835207,0.864296,0.6572460725075528
jittering,0.05,manhattan,wddtw,0.091005,0.035529,2.5614,0.010424,0.021368,0.160643,0.835207,0.744202,0.029581621621621618
jittering,0.05,manhattan,wdtw,-0.02266,0.035529,-0.6378,0.523615,-0.092297,0.046977,0.835207,0.857867,0.7504036624203821
jittering,0.05,minkowski,msm,-0.029618,0.035529,-0.8336,0.404497,-0.099255,0.04002,0.830602,0.86022,0.6481821973550357
jittering,0.05,minkowski,sbd,-0.021623,0.035529,-0.6086,0.542785,-0.091261,0.048014,0.830602,0.852225,0.7643840624999999
jittering,0.05,minkowski,shape_dtw,-0.033174,0.035529,-0.9337,0.350456,-0.102811,0.036463,0.830602,0.863776,0.601835294117647
jittering,0.05,minkowski,twe,-0.033694,0.035529,-0.9484,0.342947,-0.103332,0.035943,0.830602,0.864296,0.5948215346534653
jittering,0.05,minkowski,wddtw,0.0864,0.035529,2.4318,0.015024,0.016763,0.156037,0.830602,0.744202,0.04129633507853403
jittering,0.05,minkowski,wdtw,-0.027265,0.035529,-0.7674,0.442841,-0.096903,0.042372,0.830602,0.857867,0.684997089041096
jittering,0.05,msm,sbd,0.007994,0.035529,0.225,0.821971,-0.061643,0.077632,0.86022,0.852225,0.9408461664244185
jittering,0.05,msm,shape_dtw,-0.003556,0.035529,-0.1001,0.920274,-0.073193,0.066081,0.86022,0.863776,0.9819996951219513
jittering,0.05,msm,twe,-0.004077,0.035529,-0.1147,0.908651,-0.073714,0.065561,0.86022,0.864296,0.9795837067209776
jittering,0.05,msm,wddtw,0.116018,0.035529,3.2654,0.001093,0.046381,0.185655,0.86022,0.744202,0.0036549363057324837
jittering,0.05,msm,wdtw,0.002352,0.035529,0.0662,0.947209,-0.067285,0.07199,0.86022,0.857867,0.9904492534837425
jittering,0.05,sbd,shape_dtw,-0.011551,0.035529,-0.3251,0.745106,-0.081188,0.058087,0.852225,0.863776,0.9027245769230771
jittering,0.05,sbd,twe,-0.012071,0.035529,-0.3398,0.734044,-0.081708,0.057566,0.852225,0.864296,0.8969117920868891
jittering,0.05,sbd,wddtw,0.108023,0.035529,3.0404,0.002363,0.038386,0.177661,0.852225,0.744202,0.007443450000000001
jittering,0.05,sbd,wdtw,-0.005642,0.035529,-0.1588,0.873827,-0.075279,0.063995,0.852225,0.857867,0.9678463607594937
jittering,0.05,shape_dtw,twe,-0.000521,0.035529,-0.0147,0.988309,-0.070158,0.069117,0.863776,0.864296,1.0
jittering,0.05,shape_dtw,wddtw,0.119574,0.035529,3.3655,0.000764,0.049937,0.189211,0.863776,0.744202,0.0026330415754923413
jittering,0.05,shape_dtw,wdtw,0.005909,0.035529,0.1663,0.867921,-0.063729,0.075546,0.863776,0.857867,0.9653782309322034
jittering,0.05,twe,wddtw,0.120094,0.035529,3.3802,0.000724,0.050457,0.189732,0.864296,0.744202,0.0025006578947368422
